Rank	Gene	HalfLife1	HalfLife2	HalfLife3	AverageHalfLife
5142	YOR175C	26.0145741133	8.67136256625	22.4050522871	19.0303296556
5143	YPL063W	26.3228389989	12.5695333702	18.1825191153	19.0249638282
5144	YGL147C	17.1183186516	16.8772444418	23.0721155605	19.0225595513
5145	YOL088C	20.1759438323	21.6592922539	15.2153586142	19.0168649001
5146	YLR357W	14.5487604562	31.8159181574	10.6812299704	19.0153028613
5147	YER024W	24.3620015837	25.3982586596	7.27838847286	19.0128829054
5148	YDL065C	31.9881735899	9.38113490199	15.657882262	19.0090635846
5149	YGL022W	20.0521225381	22.1017909626	14.8519371225	19.0019502077
5150	YER007C-A	18.4245201384	23.1939772047	15.3765432332	18.9983468588
5151	YCR044C	30.6370566629	19.9840605968	6.37308889664	18.9980687188
5152	YDR382W	24.7600409689	15.7455190862	16.4715884287	18.9923828279
5153	YOR222W		20.0424582681	17.9212193976	18.9818388329
5154	YDL156W	38.0008823894	7.86757809457	11.0689705763	18.9791436867
5155	YDR239C	17.4745225817	24.452828923	14.9982479007	18.9751998018
5156	YLL037W	5.14210548461	29.4837267558	22.2876541472	18.9711621292
5157	YMR022W	16.4788781736	24.2584294852	16.1552350854	18.9641809148
5158	YNL041C	24.772056045	7.28987735251	24.8187093655	18.9602142543
5159	YGL216W	18.766647561	23.9056742738	14.1981535598	18.9568251316
5160	YLR305C	19.2255221436	17.9549859416	19.6813260923	18.9539447258
5161	YNL022C	22.6268677872	20.8303547584	13.3740689234	18.943763823
5162	YPL133C		18.7084277592	19.1583820472	18.9334049032
5163	YOL016C	22.7054999385	17.8394673612	16.2486090776	18.9311921257
5164	YKL219W	11.9156263598	27.7300883011	17.1341047668	18.9266064759
5165	YOL060C	25.0351357828	20.9090513146	10.8264186333	18.9235352436
5166	YGL114W	20.0485656546	7.01462621973	29.6958566024	18.9196828256
5167	YBL107C	10.3275799977	25.2521104089	21.1752022503	18.9182975523
5168	YGL135W	16.0289640705	20.2454868557	20.4680663258	18.9141724173
5169	YPL195W	16.6473466045	20.5189430266	19.5577284085	18.9080060132
5170	YNL151C	32.9349849318	18.4289079172	5.32390982186	18.8959342236
5171	YLR294C	21.5661767395		16.2059758739	18.8860763067
5172	YKL126W	20.9998500477	15.6245319413	20.0196479716	18.8813433202
5173	YLR287C	17.5884157245		20.1733178867	18.8808668056
5174	YPR110C	18.2542488011	18.8507229847	19.5122742358	18.8724153405
5175	YPL077C	17.1593124746	15.9131014094	23.530560902	18.867658262
5176	YMR017W		27.7536428462	9.98068400566	18.8671634259
5177	YKR043C	23.6800599809	18.2167599967	14.6969102611	18.8645767462
5178	YDR049W	28.2681198014	20.9193440604	7.39865535068	18.8620397375
5179	YJL003W	25.4326399344	7.0718466236	24.0575240249	18.8540035276
5180	YNL339C	19.0037817359	23.8607110792	13.6964292505	18.8536406886
5181	YOL130W		18.0436189138	19.6442058902	18.843912402
5182	YLR383W	13.6596470577	28.2761643141	14.5725337271	18.836115033
5183	YLL058W	14.9011620984	28.9590392801	12.6426934447	18.8342982744
5184	YLR388W	14.7527080259	19.2250869688	22.5028557688	18.8268835879
5185	YKR028W	19.3314019638	6.344438589	30.8043287801	18.826723111
5186	YNR011C		30.1302146644	7.51993946707	18.8250770657
5187	YLR048W	15.0594002277	24.5971244435	16.7832029135	18.8132425282
5188	YNL256W	23.9750124917	19.3872748667	13.038891085	18.8003928145
5189	YFR027W	31.7861616188	16.9307278805	7.64635327301	18.7877475907
5190	YGR014W	13.9859462206	27.8576055688	14.4580369579	18.7671962491
5191	YCR096C	23.1108512857	22.4481125045	10.7403292717	18.7664310206
5192	YLR286C	17.9084815087		19.6142860619	18.7613837853
5193	YJL008C	19.7181006856	23.4936688632	13.039969993	18.7505798473
5194	YOL139C	23.4669261066	19.1763900446	13.6077736785	18.7503632766
5195	YJL124C	33.6327471111	11.8383091517	10.7711891763	18.7474151464
5196	YDL007W	23.3960602443	19.5056995854	13.3183234901	18.7400277733
5197	YGR028W	23.2082367967	22.1856203384	10.8049999481	18.732952361
5198	YIL076W	20.4516813895	18.4809309469	17.2585691484	18.7303938282
5199	YDR145W	14.8192119959	28.3655716959	12.9751231685	18.7199689534
5200	YMR117C			18.7182239856	18.7182239856
5201	YDR047W	17.0635225567	27.5667441392	11.5225902218	18.7176189726
5202	YKL006W	16.8819446391	17.7033059322	21.5219180345	18.7023895353
5203	YDR494W		22.2326756688	15.1701937191	18.701434694
5204	YLR325C	19.9024830003	19.5170651593	16.6821529655	18.7005670417
5205	YOL077C	15.3119624383	25.8471339694	14.9394295903	18.699508666
5206	YML060W		22.3670960095	15.0053804916	18.6862382506
5207	YBR253W	28.767256157	5.55600836841	21.7266899945	18.6833181733
5208	YPR023C	20.0199325202	11.4669239572	24.5581652985	18.6816739253
5209	YBR290W			18.6699023573	18.6699023573
5210	YIR043C	9.61529455654	22.715003262	23.6526311986	18.660976339
5211	YDL059C	30.4152618864		6.8862256735	18.6507437799
5212	YKL043W	13.1337358471	25.9242640467	16.8828118968	18.6469372636
5213	YMR234W	15.5301083447		21.7555655342	18.6428369394
5214	YDR312W	17.6745626648	17.8640147884	20.3552809225	18.6312861252
5215	YGL033W		26.8065164819	10.4415341403	18.6240253111
5216	YDL033C		20.323274503	16.9196149343	18.6214447187
5217	YML129C	18.2125402111	21.5612175566	16.0743608763	18.616039548
5218	YBR239C	12.6774802319	30.4463457018	12.6809746833	18.6016002056
5219	YLL044W	16.4729095537	18.4699624126	20.8086041152	18.5838253605
5220	YCR052W		21.7587447719	15.4074724203	18.5831085961
5221	YDR020C	22.0837440176	6.83391277667	26.8291876199	18.5822814714
5222	YOL092W	21.5675883033	12.603446446	21.5619569412	18.5776638968
5223	YMR177W	13.0698281118	24.6155702545	18.0149671053	18.5667884905
5224	YOR362C	15.2525726638	21.7779475001	18.661650772	18.5640569786
5225	YOL012C	16.1758394028	25.910032263	13.6007327971	18.5622014876
5226	YJL044C	19.3589986393	12.4656282768	23.8615912849	18.5620727337
5227	YOR370C		25.2786957383	11.8258164795	18.5522561089
5228	YBR189W	16.517113573	21.0638656748	18.0616575565	18.5475456015
5229	YHR089C	25.5253310764	11.6843177111	18.4181138341	18.5425875405
5230	YLR002C	22.661225326	6.96958077567	25.9718111853	18.5342057623
5231	YMR265C	23.0881813273	6.00995418802	26.4994338061	18.5325231071
5232	YMR200W	21.2197037013	23.0942671085	11.2678768966	18.5272825688
5233	YKL141W	25.628739186	16.7808224142	13.1667209191	18.5254275065
5234	YDR189W	19.5601646152	21.1032395813	14.8477170453	18.5037070806
5235	YMR171C		21.6681792523	15.3189508294	18.4935650409
5236	YDR410C			18.4934590276	18.4934590276
5237	YER048C	17.1663766556	21.9450176972	16.3574805217	18.4896249582
5238	YLR175W	15.5575498084	15.6071670187	24.3010021111	18.4885729794
5239	YDR297W	16.6522783968	30.2618550367	8.52243381417	18.4788557492
5240	YKL196C	24.4783270988	15.3025498061	15.6427120598	18.4745296549
5241	YMR146C	25.3286592204	15.2385199316	14.8502302279	18.4724697933
5242	YCR084C	16.0874367759	26.6869388863	12.5547104602	18.4430287074
5243	YFR025C	23.2919411554	21.925617129	10.1040577063	18.4405386636
5244	YHR091C	12.8698338869	25.1038157702	17.3446123443	18.4394206671
5245	YGL246C	21.1837706099	7.36999574676	26.7616927173	18.438486358
5246	YBL006C	39.6335076518	3.79597994688	11.8833915685	18.4376263891
5247	YJL073W	32.0395982291	5.5790400692	17.6932672029	18.4373018337
5248	YNL150W	12.1292351561	31.3752713754	11.8069173723	18.4371413013
5249	YOR236W	32.431326891	4.97142071778	17.8355259561	18.412757855
5250	YNL046W		8.20298354422	28.610289484	18.4066365141
5251	YBR133C	22.8241212898	11.6354223477	20.7574651056	18.405669581
5252	YBR073W	21.8095497281	22.1294757195	11.2761009163	18.4050421213
5253	YEL066W			18.4047684349	18.4047684349
5254	YLR428C		16.3408308265	20.4652998153	18.4030653209
5255	YBR002C	27.5820505031	15.0611334872	12.5584721553	18.4005520485
5256	YDR147W	13.0395174555	23.7513020883		18.3954097719
5257	YDR324C	18.388690112			18.388690112
5258	YBR103W	19.3474886463	27.5926783899	8.20169078739	18.3806192746
5259	YMR098C	30.0116250735	6.16204711422	18.9541251438	18.3759324439
5260	YDR194C	13.4344300195	12.6252552277	29.0678884495	18.3758578989
5261	YJR080C	30.4924957532	4.31473461631	20.3077814231	18.3716705975
5262	YPR171W	23.0278451573	6.86254978088	25.2001140034	18.3635029805
5263	YDL189W	36.4563970014	3.68625237424	14.9186056861	18.3537516873
5264	YDR542W	23.4344888702	20.6898857744	10.9304041739	18.3515929395
5265	YBR274W	20.2391421436	13.5484402903	21.266106053	18.3512294956
5266	YML133C	20.7959199125	26.8351849036	7.40066111852	18.3439219782
5267	YMR004W	17.4674757655	19.9456515375	17.6149085349	18.3426786126
5268	YMR059W	36.8856540397	6.02458152802	12.0775992072	18.3292782583
5269	YOL054W	19.9758065353	25.5715531716	9.43360248861	18.3269873985
5270	YFL021W	25.8755785528		10.7776683403	18.3266234465
5271	YMR311C	28.1934903287	13.1280265796	13.6407218052	18.3207462378
5272	YOR074C	18.3932399279	28.1260446366	8.43973880367	18.3196744561
5273	YOR283W	19.9088168407		16.7085827039	18.3086997723
5274	YHR128W	19.698193035	10.4195152167	24.7379038082	18.28520402
5275	YOL109W		16.9904635664	19.5697992266	18.2801313965
5276	YLR056W	24.6066304468	17.0880824295	13.1431380831	18.2792836531
5277	YAL041W		19.8194143509	16.7333310417	18.2763726963
5278	YNL177C	20.2920155435		16.2504523303	18.2712339369
5279	YDL178W		19.6493403477	16.853720685	18.2515305164
5280	YKL180W	13.869851495	22.6045336768	18.2659367586	18.2467739768
5281	YPR173C	15.6113635691	25.3572233294	13.7698864372	18.2461577786
5282	YOL141W		13.3981267979	23.0824135704	18.2402701841
5283	YDR506C	19.7237554858	21.0673496847	13.9227811745	18.237962115
5284	YFL031W	16.5626445658	22.5615424715	15.5521208575	18.2254359649
5285	YDR348C		12.5050270578	23.942818113	18.2239225854
5286	YKL138C			18.2076219458	18.2076219458
5287	YGL006W	15.6600501091	22.9702196161	15.9846517313	18.2049738188
5288	YPR093C			18.2046975541	18.2046975541
5289	YDL203C			18.1977337501	18.1977337501
5290	YGR162W	21.0399361687	15.3965031544	18.142810037	18.19308312
5291	YNL121C	15.7935608954	19.1676791936	19.6091054062	18.1901151651
5292	YIL174W	18.5444046224		17.8206574976	18.18253106
5293	YLL011W	20.7656538292		15.584151935	18.1749028821
5294	YML131W	28.6731414179	15.8291863702	10.0175624962	18.1732967614
5295	YGR145W	20.6896507308	23.4505416778	10.3777985191	18.1726636426
5296	YGR009C	12.5632212937	34.136469717	7.79162422948	18.1637717467
5297	YJR123W	14.7442612198	17.3382524956	22.4057691768	18.1627609641
5298	YGR260W	26.0064115646	13.0994828728	15.3779879042	18.1612941139
5299	YDL192W	14.3796063855	18.4796002873	21.5632623757	18.1408230162
5300	YNL306W		21.2397967776	15.0356099943	18.1377033859
5301	YBR032W	22.0406456636	8.58483228765	23.7848914185	18.1367897899
5302	YML093W		22.3790165329	13.875546803	18.127281668
5303	YDR089W			18.1259498989	18.1259498989
5304	YNL231C	22.9250065089	17.102057905	14.3297072596	18.1189238912
5305	YOR181W	23.4237511014	18.3816080733	12.486725944	18.0973617062
5306	YPR129W	22.7527475996	18.1780297549	13.3316946591	18.0874906712
5307	YHR196W	25.8367926056	16.210352978	12.2114663798	18.0862039878
5308	YOL117W	28.384272967	13.1202842216	12.7213391927	18.0752987938
5309	YOR384W	18.3301961918	21.5211583558	14.3622647499	18.0712064325
5310	YLR026C	10.7332352321	26.6362994737	16.8368003613	18.0687783557
5311	YDL137W	16.4446323673	21.4665080155	16.2595940845	18.0569114891
5312	YMR002W	19.6343589638	21.787363017	12.7418696825	18.0545305544
5313	YNL067W	16.4779910603	21.1568770727	16.5026809365	18.0458496898
5314	YPR126C			18.043095602	18.043095602
5315	YJL019W	20.4846937155		15.5985156012	18.0416046583
5316	YIR034C	6.52359150454	21.0326107497	26.5557221059	18.0373081201
5317	YIL133C	17.3868159658	18.5122442536	18.1993248138	18.0327950111
5318	YHL003C	10.4326191393	23.8779181108	19.7852266074	18.0319212858
5319	YJL087C		22.8479553195	13.1960935151	18.0220244173
5320	YDL122W	17.577960051	21.3772024127	15.102128682	18.0190970486
5321	YKL030W	18.9189734429	16.9750119968	18.146907773	18.0136310709
5322	YNR017W		21.4965570388	14.5077517195	18.0021543792
5323	YOR179C	22.5276796515	9.95366480069	21.5217274887	18.0010239803
5324	YBL021C			17.9981048284	17.9981048284
5325	YJL030W	19.2879996164	23.6469236102	11.023789058	17.9862374282
5326	YKL177W		31.262474108	4.70303289703	17.9827535025
5327	YJR087W	26.2553107804	12.0121476725	15.6802522242	17.9825702257
5328	YJL096W	23.6216641209	4.95224078	25.3644484217	17.9794511075
5329	YML132W	10.6072406081	6.54394631964	36.7868528036	17.9793465771
5330	YDR167W		20.0388249098	15.8815202468	17.9601725783
5331	YDR449C		20.7219078424	15.1780987501	17.9500032962
5332	YJL063C	29.7293985934	4.87523590876	19.2423627894	17.9489990972
5333	YFR021W	32.6413127349	8.16529744392	13.0170059186	17.9412053658
5334	YPR187W		20.5773244563	15.2963816873	17.9368530718
5335	YJR064W	14.4968538535	19.1159662333	20.1797873974	17.9308691614
5336	YLR104W	24.8814484891	13.4791111516	15.4282110233	17.9295902213
5337	YOR209C	20.2267427935	16.3062291799	17.2425387945	17.9251702559
5338	YOR091W	23.6937999386	19.0241413582	11.032387062	17.9167761196
5339	YCR086W	19.5717432425	8.80354582779	25.3673386645	17.9142092449
5340	YER012W	13.2009779448	22.5516882618	17.9868257231	17.9131639766
5341	YNL261W	12.8183787922	26.4438915937	14.4305026924	17.8975910261
5342	YKL009W	27.2282249692	14.1423817215	12.2528833156	17.8744966688
5343	YKL190W		21.1677810541	14.5783858557	17.8730834549
5344	YIL006W	25.476800591	11.8639482394	16.2286117413	17.8564535239
5345	YJL046W	15.1458401718		20.5649697546	17.8554049632
5346	YOR033C	18.8135196604	6.1930885438	28.5032236267	17.8366106103
5347	YLR192C	15.6391477389	21.5553585507	16.2566155886	17.8170406261
5348	YJL064W	19.1012924868	20.1371747932	14.2092484484	17.8159052428
5349	YMR037C	17.3867603161	23.4482688674	12.6119069537	17.8156453791
5350	YML122C	20.7449791197		14.8849190657	17.8149490927
5351	YOR239W	18.1673559907	22.2315304715	13.0439420051	17.8142761558
5352	YOR167C		18.1326476185	17.4945144682	17.8135810433
5353	YER016W	37.010960935	2.78534816029	13.568413773	17.7882409561
5354	YDL197C	29.3858503498		6.18947654924	17.7876634495
5355	YDR084C	27.2302307488	8.04167243432	18.0280209579	17.7666413804
5356	YER030W		21.9567015192	13.5685328543	17.7626171868
5357	YBR106W	18.6349464506	17.4451435376	17.2004447987	17.7601782623
5358	YLR441C		21.5170801065	14.0032271192	17.7601536129
5359	YDR476C	21.1701724404	17.7620122075	14.3268010825	17.7529952435
5360	YOR046C	14.9519349344	21.3288794854	16.9754890636	17.7521011611
5361	YDR040C	10.7369874993	31.9965755475	10.5112517477	17.7482715981
5362	YER026C	19.4599779022	14.9474241068	18.8324864896	17.7466294995
5363	YDL211C		24.5298832071	10.9502080245	17.7400456158
5364	YGR234W	13.5525109973	25.1962264531	14.4203413804	17.7230262769
5365	YDL226C	18.5733286041	26.9122177635	7.66381209604	17.7164528212
5366	YDR435C	31.1328514532	7.81758522625	14.1961860822	17.7155409205
5367	YOR047C		13.6125163028	21.7998849109	17.7062006068
5368	YOL005C	20.724585361	12.3112244724	20.080027237	17.7052790234
5369	YLR322W			17.7050157239	17.7050157239
5370	YDR544C		20.6547085278	14.7509863395	17.7028474336
5371	YHR066W	11.7423322914	20.544187373	20.7978110807	17.694776915
5372	YDR491C	26.1638950181	5.33529420725	21.5704631294	17.6898841183
5373	YHR068W	17.0641994555	21.8111445553	14.1869929617	17.6874456575
5374	YDR398W	38.6816611499	3.61147917534	10.7182703408	17.670470222
5375	YDR190C	18.9725607577	18.6046609727	15.419650584	17.6656241048
5376	YDR437W		13.4449007383	21.8823508824	17.6636258103
5377	YLR353W		20.4816772611	14.8368183661	17.6592478136
5378	YDR478W	18.8441545378	16.6964758613	17.4255133257	17.6553812416
5379	YOR061W	19.8306524613		15.4785142707	17.654583366
5380	YGR215W	23.1110256012	17.914961664	11.9371319201	17.6543730618
5381	YML104C		23.7257392218	11.5730857542	17.649412488
5382	YOR197W	17.9910076089	19.6497208361	15.2967150251	17.6458144901
5383	YDL099W		20.9556717442	14.3260229702	17.6408473572
5384	YGR030C		9.28272779512	25.9920162038	17.6373719995
5385	YMR014W	18.7945171233	9.05163819199	25.0650199643	17.6370584265
5386	YJL184W	21.6763571027	13.1489309226	18.0523441682	17.6258773978
5387	YPR112C	21.7872599006	15.3665197564	15.6929218596	17.6155671722
5388	YIL098C	14.1874336596	15.4670734286	23.1832688446	17.6125919776
5389	YIL129C	21.4120463394		13.8080882532	17.6100672963
5390	YKL029C	18.325512122	18.4577087147	16.0317389668	17.6049866012
5391	YNL216W		30.9627315918	4.23275619149	17.5977438916
5392	YMR043W	26.4363189129	15.7433517623	10.600615291	17.5934286554
5393	YDR498C		14.8007101767	20.3857249237	17.5932175502
5394	YMR312W	21.7142199399	20.0200795197	11.0129283976	17.5824092857
5395	YER020W	20.810010998		14.3451380686	17.5775745333
5396	YBL010C	26.1702271871		8.96581870387	17.5680229455
5397	YDR268W		23.5598002873	11.5680285173	17.5639144023
5398	YJR007W	14.9088408589	16.9797944833	20.7835524097	17.5573959173
5399	YKR036C	24.8914769721	5.3119795301	22.4270286383	17.5434950468
5400	YMR162C			17.537526828	17.537526828
5401	YMR321C	21.5857876654	12.8150778725	18.1858040881	17.5288898753
5402	YDR414C		5.17431137556	29.8773065574	17.5258089665
5403	YPR145W	11.7039927559	26.0079252234	14.857465053	17.5231276774
5404	YBR068C	12.0025062057	25.6491655653	14.9086045029	17.5200920913
5405	YPL175W	23.1184787123	6.17195966206	23.1881321502	17.4928568415
5406	YDR393W	28.2330814952	12.9960528659	11.1922949064	17.4738097558
5407	YML034W	32.3036245678	6.96751878924	13.1260576334	17.4657336635
5408	YOR246C	21.4385864887	15.7901753012	15.1125220598	17.4470946166
5409	YKR085C	24.9521291382	16.2175351467	11.1461482924	17.4386041925
5410	YNL112W	17.8162157831	18.1690598073	16.3278619487	17.437712513
5411	YGR085C	18.350246444	21.2413961197	12.7188876869	17.4368434169
5412	YLR169W	19.4593005974	15.625820879	17.2108395458	17.4319870074
5413	YGL063W			17.4236727463	17.4236727463
5414	YKR074W	24.2437485139	7.74902693924	20.2683198647	17.4203651059
5415	YPL078C	19.6883119033	18.2055490391	14.3446623662	17.4128411029
5416	YPR004C			17.4123554679	17.4123554679
5417	YNR021W	23.1878048458	16.276180588	12.7476481556	17.4038778631
5418	YML017W			17.39549666	17.39549666
5419	YGL106W	16.7954621935	19.5601830452	15.829927867	17.3951910352
5420	YHL009C	19.2470975036		15.5329630129	17.3900302582
5421	YGR006W	26.078224246	16.5262058363	9.548123719	17.3841846005
5422	YHR121W	24.0842371234	17.5691035558	10.4873373328	17.380226004
5423	YDL159W		17.3442675988	17.4068980292	17.375582814
5424	YLR209C	18.5756595688	18.8859170449	14.6645982281	17.3753916139
5425	YLR073C			17.3668739695	17.3668739695
5426	YCR051W	24.6976953844	18.9024620185	8.50024354474	17.3668003159
5427	YPL263C	15.6209915716	15.6419887479	20.8342551671	17.3657451622
5428	YPL211W	18.1649916537	17.5657354043	16.3439837168	17.3582369249
5429	YNL131W	16.7125904174	19.3045039843	16.020784924	17.3459597752
5430	YPR010C	19.1875558265	17.7501749649	15.0943883789	17.3440397234
5431	YPR087W		20.3858299378	14.2780952014	17.3319625696
5432	YLR438W	19.4068764685	18.982127438	13.5692968103	17.3194335723
5433	YMR215W	16.8274308704	17.1114419542	17.9647045952	17.3011924733
5434	YHL039W	24.7622468419	13.3795460922	13.7573220205	17.2997049849
5435	YER126C	23.7349410983	15.352220997	12.7970571488	17.294739748
